intervals,technique,fold,horizon,cosine,rmse,er_pred,er_actual
75,ar4,4,14,0.9859252656422764,18623.548162039773,8.792596064013022,4.108971004641175
75,ar4,5,14,0.7182928924679436,43.85510551886551,NA,4.727099647399969
75,ar4,6,14,0.4120169546965817,21.07493613305999,6.355405781702711,4.4039336870562895
75,ar4,7,14,0.9666617654016282,13146.66424574597,8.249426398930378,4.190335878175664
75,ar4,8,14,1.043444521643615,1384.9367735078622,NA,4.397161664618012
75,ar4,9,14,1.0029936210435613,326.2679117173101,NA,4.8092273012354765
75,ar4,0,15,0.023009266925107408,3.5962636874975704,4.888003384573241,4.355436756058691
75,ar4,1,15,0.9336328829309287,259.9338379444079,6.465762937955615,4.15779297336246
75,ar4,2,15,0.028251082899134916,4.429413874338637,4.436650979922767,3.942581851835944
75,ar4,3,15,0.01667718145124486,3.307751038983897,4.724143340810216,4.111118552934551
75,ar4,4,15,1.0321618212404466,36378.50089722752,NA,4.047962009604492
75,ar4,5,15,0.968674158673027,845.462418684278,7.4220735246954215,4.108971004641175
75,ar4,6,15,0.3729176075578653,19.957747649900035,6.693943131439345,4.727099647399969
75,ar4,7,15,0.9858036795527325,23383.795656705406,9.590740231558819,4.4039336870562895
75,ar4,8,15,0.9875631838244239,329.1517869161815,NA,4.190335878175664
75,ar4,9,15,1.0258390632863212,527.5034096504779,NA,4.397161664618012
75,ar4,0,16,0.03747731815301236,5.209022811281157,4.155124806771248,3.7844049020041597
75,ar4,1,16,0.9594361181512504,376.05793042553245,7.8550068835241795,4.355436756058691
75,ar4,2,16,0.010632460887751605,2.621848163663241,4.537601484519888,4.15779297336246
75,ar4,3,16,0.030019242894666287,4.539207528939651,4.488802801707949,3.942581851835944
75,ar4,4,16,0.9721983344744214,71892.89917185217,10.393999452562326,4.111118552934551
75,ar4,5,16,0.9692884447115127,236.46014749823215,NA,4.047962009604492
75,ar4,6,16,0.5401632829162712,29.796038876701864,6.004454708580912,4.108971004641175
75,ar4,7,16,0.9428375052982156,40040.692444337175,10.2268639294202,4.727099647399969
75,ar4,8,16,0.9809857935389428,2744.834768400938,8.450614804365456,4.4039336870562895
75,ar4,9,16,1.0066950757938375,583.6856766662875,NA,4.190335878175664
75,ar4,0,17,0.02424461790979837,3.732916739150156,4.819538488352587,4.242637174306542
75,ar4,1,17,0.9723011513655052,543.806514090174,6.365172233221011,3.7844049020041597
75,ar4,2,17,0.024386036675862588,3.6999257932403675,4.934387596052891,4.355436756058691
75,ar4,3,17,0.012958612576193462,2.849857674034976,4.600723070710448,4.15779297336246
75,ar4,4,17,1.0065685007198077,141010.18285522817,NA,3.942581851835944
75,ar4,5,17,0.9645363625157399,1935.115398570218,8.690667148118452,4.111118552934551
75,ar4,6,17,0.559768622372663,32.32542950908734,5.912338671196213,4.047962009604492
75,ar4,7,17,0.9865364075981867,69318.04590002954,9.854169793978466,4.108971004641175
75,ar4,8,17,0.9413517495323053,8057.041541011007,9.190249943747027,4.727099647399969
75,ar4,9,17,0.9591458495162064,279.1433143750428,NA,4.4039336870562895
75,ar4,0,18,0.019087858450096862,3.270126950844187,5.15440663626361,4.4507789312477515
75,ar4,1,18,0.9806134792108698,786.3511896159846,8.136868841148848,4.242637174306542
75,ar4,2,18,0.037698243001964116,5.230624212987092,4.161928803125585,3.7844049020041597
75,ar4,3,18,0.026917704823672728,3.874693432568268,4.982950562370071,4.355436756058691
75,ar4,4,18,0.9929203145317981,277919.22949105594,10.809267203484296,4.15779297336246
75,ar4,5,18,0.9918113061913548,1016.2570365517918,NA,3.942581851835944
75,ar4,6,18,0.6782547927399435,48.45004673481567,6.558650357837736,4.111118552934551
75,ar4,7,18,0.9673085222395365,125011.60809083951,9.710762532226637,4.047962009604492
75,ar4,8,18,0.9856813817348705,13985.979848567194,8.838192651681984,4.108971004641175
75,ar4,9,18,0.9179424808972266,596.7562866321884,7.841475772284293,4.727099647399969
75,ar4,0,19,0.0193983046209798,3.3299286181214174,4.9983161488835615,4.381013936998307
75,ar4,1,19,0.9793977902972656,1136.978913821421,8.185067955895176,4.4507789312477515
75,ar4,2,19,0.024880911212086798,3.7818771336073365,4.894429922735202,4.242637174306542
75,ar4,3,19,0.03978992857375063,5.341065887740007,4.2022774248458035,3.7844049020041597
75,ar4,4,19,1.0283096931172053,546053.0490370443,NA,4.355436756058691
75,ar4,5,19,0.9894989698037662,4421.774003467525,8.442029785591274,4.15779297336246
75,ar4,6,19,0.7210306787775501,53.00982934563573,5.80051100615816,3.942581851835944
75,ar4,7,19,0.9723464796257522,231412.24592344664,11.388911019929958,4.111118552934551
75,ar4,8,19,0.9664888254552921,15692.005137293732,8.600270925592145,4.047962009604492
75,ar4,9,19,0.9795156864386232,2092.4498422748134,7.817011716661712,4.108971004641175
75,ar4,0,20,0.01826617673187403,3.2625388541876386,5.078732565410461,4.308202576426226
75,ar4,1,20,0.9765129026335758,1644.0557311163402,8.378310267886917,4.381013936998307
75,ar4,2,20,0.019705568791934858,3.3221747856881936,5.227600452855365,4.4507789312477515
75,ar4,3,20,0.027640038100485764,3.966687433392503,4.934452219120243,4.242637174306542
75,ar4,4,20,0.9934725770069643,1075045.236071253,9.59969346204181,3.7844049020041597
75,ar4,5,20,1.0237512879656057,3302.6621574624464,NA,4.355436756058691
75,ar4,6,20,0.790386684115238,73.86589985721238,6.012442865393457,4.15779297336246
75,ar4,7,20,0.9932892317378439,424897.25033000135,10.085347770913684,3.942581851835944
75,ar4,8,20,0.9692271257560033,4718.671115213831,9.16507238536347,4.111118552934551
75,ar4,9,20,0.9635757061105209,3852.1509190008846,7.911477324154481,4.047962009604492
75,ar4,0,21,0.020404052813086992,3.802511614440078,4.503471879557349,3.9048399941889467
75,ar4,1,21,0.9935371073874208,2377.7130747583865,8.65012667620806,4.308202576426226
75,ar4,2,21,0.019062298393269894,3.306255907605816,5.024188327225583,4.381013936998307
75,ar4,3,21,0.02243472595183338,3.525620992105369,5.257146381560663,4.4507789312477515
75,ar4,4,21,1.0281151438400038,2113713.094468777,NA,4.242637174306542
75,ar4,5,21,0.9920729137251848,10614.731706092743,7.941856455254642,3.7844049020041597
75,ar4,6,21,0.7756942467637468,75.01443566119038,6.900757758462292,4.355436756058691
75,ar4,7,21,0.9929557595298282,760496.6973310431,11.206550076326689,4.15779297336246
75,ar4,8,21,1.0061530084728887,28517.421664981084,NA,3.942581851835944
75,ar4,9,21,0.9693145752661778,4902.452264177592,9.144394125888788,4.111118552934551
75,ar4,0,22,0.0196829833071408,3.460013694493755,4.829329480410309,4.212451010948466
75,ar4,1,22,0.9955445803014551,3438.267076840918,8.955778240745234,3.9048399941889467
75,ar4,2,22,0.017704310912895815,3.220266051145135,5.091570937429705,4.308202576426226
75,ar4,3,22,0.0222076961889649,3.5417963089863145,5.086660994996802,4.381013936998307
75,ar4,4,22,0.9786411733430604,4159495.5061381073,12.984097637009018,4.4507789312477515
75,ar4,5,22,1.0265297353900535,9500.156750879964,NA,4.242637174306542
75,ar4,6,22,0.850750302040243,103.2600902226783,5.586811228108914,3.7844049020041597
75,ar4,7,22,0.9716513810745486,1338182.5661891566,13.066154532326204,4.355436756058691
75,ar4,8,22,1.006850559423812,87115.4012359155,NA,4.15779297336246
75,ar4,9,22,0.989163859666259,3613.574835487605,7.799306752216173,3.942581851835944
75,ar4,0,23,0.0208304239526671,3.5551544739152763,5.120528923878119,4.313821933938209
75,ar4,1,23,0.9969175733542225,4971.863006514493,8.128058135944762,4.212451010948466
75,ar4,2,23,0.02125215253854995,3.8696285536939246,4.491757562421121,3.9048399941889467
75,ar4,3,23,0.02125689633206096,3.4932089226540795,5.158300877892685,4.308202576426226
75,ar4,4,23,1.0070764574006108,8180696.323090395,NA,4.381013936998307
75,ar4,5,23,0.9780570397864126,25898.28441086818,10.409554371252863,4.4507789312477515
75,ar4,6,23,0.8336681750251648,105.98566079029774,7.069264125509315,4.242637174306542
75,ar4,7,23,0.9934802882087493,2364006.420092999,9.936368622300902,3.7844049020041597
75,ar4,8,23,1.0282408155077587,154228.7047304071,NA,4.355436756058691
75,ar4,9,23,0.9989336755998373,1890.5869799298857,NA,4.15779297336246
75,ar4,0,24,0.028342759011513174,4.336551624988497,4.704214399124254,4.035043608733934
75,ar4,1,24,0.9978711645426745,7189.4953268355075,8.89009348762877,4.313821933938209
75,ar4,2,24,0.01965562071168736,3.4629250696493266,4.80369550967017,4.212451010948466
75,ar4,3,24,0.0230159622108973,3.9862310674887698,4.526569611250102,3.9048399941889467
75,ar4,4,24,0.9999990489278723,16095294.538671171,14.038161582990183,4.308202576426226
75,ar4,5,24,1.0065101332659119,26805.934869255914,NA,4.381013936998307
75,ar4,6,24,0.8817986041686774,152.55329608943327,7.908625053077944,4.4507789312477515
75,ar4,7,24,0.9718741817336809,4246805.008983007,13.542570320747934,4.242637174306542
75,ar4,8,24,1.0064301629313852,177583.22417142306,NA,3.7844049020041597
75,ar4,9,24,1.0271493035900214,12648.549367091131,NA,4.355436756058691
75,arima212,0,0,0.023543777635733343,3.7264190521546596,5.090058887583721,4.545408870439585
75,arima212,1,0,0.026510959644824972,4.029244344457835,5.522756682098836,5.032552500474465
75,arima212,2,0,0.026754269970734823,4.05025551505288,4.941551834579066,4.104181457846501
75,arima212,3,0,0.013540043706716576,2.826017396811593,5.1079934552396224,4.462647390687442
75,arima212,4,0,0.009165581919332921,2.280013523171518,4.865047661486115,4.5267389085736385
75,arima212,5,0,0.03640077418453813,4.573997580879632,5.3421800292340444,4.829241158711842
75,arima212,6,0,0.07051804686591578,7.257186754064046,5.104696387505999,4.327482091757218
75,arima212,7,0,0.03240164182305283,5.3546888592326685,4.5886319230196175,4.146709153242097
75,arima212,8,0,0.024122201036909652,4.3448724193058705,5.479707027067077,4.63495999974222
75,arima212,9,0,0.07668745325639859,6.686003973562032,5.686994764250005,4.547226692983608
75,arima212,0,1,0.014892428891485787,2.9340832376175694,4.934788566701127,4.670928556716118
75,arima212,1,1,0.02737140380550085,3.9951640817582295,5.173772339746918,4.545408870439585
75,arima212,2,1,0.020113787469634548,3.518942935025323,5.545776431367308,5.032552500474465
75,arima212,3,1,0.02157344189789001,3.6448637094240843,4.804998944386182,4.104181457846501
75,arima212,4,1,0.011907141380031905,2.6464831001926528,5.036922978982797,4.462647390687442
75,arima212,5,1,0.00962906814426523,2.337916941986198,4.947544737990469,4.5267389085736385
75,arima212,6,1,0.05147514985222812,5.508394546389083,5.517612343233507,4.829241158711842
75,arima212,7,1,0.08666104186452939,8.103505800057171,5.015651015268884,4.327482091757218
75,arima212,8,1,0.033603598405394064,5.476696000898374,4.657855449798212,4.146709153242097
75,arima212,9,1,0.032855312720848406,4.587607177586849,5.87087260331943,4.63495999974222
75,arima212,0,2,0.010569758008116992,2.4626939166725936,4.788838361909588,4.528345036766333
75,arima212,1,2,0.018744862172294652,3.2785329025190615,4.847119466512377,4.670928556716118
75,arima212,2,2,0.027424589906925978,3.9707125080687082,5.2781019034184125,4.545408870439585
75,arima212,3,2,0.031054453006702176,4.174325937423119,NA,5.032552500474465
75,arima212,4,2,0.025621353469156838,3.9639777310684083,4.8663368774612925,4.104181457846501
75,arima212,5,2,0.01513070223973334,2.8923004131343144,5.14104171363242,4.462647390687442
75,arima212,6,2,0.0056301007433703365,2.097839093330111,5.0311790100245,4.5267389085736385
75,arima212,7,2,0.048873749442611025,5.355083141266937,5.440374604625491,4.829241158711842
75,arima212,8,2,0.10708713951314608,8.626202489812199,5.210825111699126,4.327482091757218
75,arima212,9,2,0.051125246292092585,5.7369926426157285,4.8516771026545475,4.146709153242097
75,arima212,0,3,0.04636182674474154,5.44868366790352,4.7661376268943,4.3093610230777575
75,arima212,1,3,0.012901301680248167,2.7547041807636887,4.931604722114983,4.528345036766333
75,arima212,2,3,0.01639420148569104,3.070166330868558,5.652153911788276,4.670928556716118
75,arima212,3,3,0.03061939989043372,4.192602219990703,NA,4.545408870439585
75,arima212,4,3,0.02895689335989804,4.029627626894629,5.729951833338237,5.032552500474465
75,arima212,5,3,0.02516235227109831,3.949039042443924,4.888401067912394,4.104181457846501
75,arima212,6,3,0.013201292317386093,2.846556452410785,5.112797568963554,4.462647390687442
75,arima212,7,3,0.009192279495640832,2.851810500227267,4.982809825015758,4.5267389085736385
75,arima212,8,3,0.06162709422146406,5.808177764894534,6.230008514408429,4.829241158711842
75,arima212,9,3,0.117422205553804,8.737680496203598,5.1639490915380355,4.327482091757218
75,arima212,0,4,0.015080986518746564,2.8759881848211135,5.177782440498827,4.721859584796138
75,arima212,1,4,0.0560934548965385,5.964657851568327,5.03996872366472,4.3093610230777575
75,arima212,2,4,0.013635124106089136,2.797429146185043,5.341290296147385,4.528345036766333
75,arima212,3,4,0.02154623213890905,3.51781372771838,NA,4.670928556716118
75,arima212,4,4,0.03447889637039758,4.446971946892404,5.283748225796887,4.545408870439585
75,arima212,5,4,0.03141277657505548,4.100089655392817,5.908160281528119,5.032552500474465
75,arima212,6,4,0.01705417705536505,3.517133575953824,4.82839811219839,4.104181457846501
75,arima212,7,4,0.011030558218119935,2.713116352936555,5.030744909945562,4.462647390687442
75,arima212,8,4,0.013973323265720428,3.086772918754502,5.139797995600765,4.5267389085736385
75,arima212,9,4,0.059544286162825255,5.673538295021558,6.171999934804719,4.829241158711842
75,arima212,0,5,0.04325503356202165,4.934443432064984,5.089301344951902,4.8092273012354765
75,arima212,1,5,0.021404318344816486,3.4081893182603578,5.307953952710116,4.721859584796138
75,arima212,2,5,0.050291062377772144,5.6881939491889035,5.027529825397402,4.3093610230777575
75,arima212,3,5,0.015696743203738595,2.995481517927538,NA,4.528345036766333
75,arima212,4,5,0.020958600876557987,3.4671969691048186,5.687326349275384,4.670928556716118
75,arima212,5,5,0.033477755337802395,4.380213213462667,5.353989538713782,4.545408870439585
75,arima212,6,5,0.030214569059878738,3.926093546814444,5.820903797379847,5.032552500474465
75,arima212,7,5,0.019425996479435437,3.8540076811225217,4.8833103124521715,4.104181457846501
75,arima212,8,5,0.010348328978528998,2.5715108984040373,4.985904320130063,4.462647390687442
75,arima212,9,5,0.01839280110249253,3.2888703985490486,5.665029789799182,4.5267389085736385
75,arima212,0,6,0.048743624583747924,5.443394545104627,4.741465469055068,4.397161664618012
75,arima212,1,6,0.053481308524849225,5.48304238371453,5.36540159547628,4.8092273012354765
75,arima212,2,6,0.014962845535716696,2.8565304359846806,5.3596834687793855,4.721859584796138
75,arima212,3,6,0.046952445242085084,5.519175193884605,NA,4.3093610230777575
75,arima212,4,6,0.017387894439927054,3.1331944068650226,5.334340356981136,4.528345036766333
75,arima212,5,6,0.02526633999400063,3.7996577352604524,5.800111833112279,4.670928556716118
75,arima212,6,6,0.027927651929571362,4.039613259652666,5.245370112532359,4.545408870439585
75,arima212,7,6,0.02823354983086468,3.764786003783794,5.728687859182701,5.032552500474465
75,arima212,8,6,0.020825991896392226,3.938307681842167,4.9282909124439085,4.104181457846501
75,arima212,9,6,0.014107536645889596,2.8256347560838204,5.310567235929571,4.462647390687442
75,arima212,0,7,0.027498619425690873,4.5842665603048705,4.414810057313675,4.190335878175664
75,arima212,1,7,0.06021605258125218,5.988084541826845,5.088029796263716,4.397161664618012
75,arima212,2,7,0.04331844472641566,4.9375516258655345,5.294214729113438,4.8092273012354765
75,arima212,3,7,0.016740723223258702,3.0182738354013683,NA,4.721859584796138
75,arima212,4,7,0.047344859863213684,5.526707166952017,4.935827747759533,4.3093610230777575
75,arima212,5,7,0.017202789623021353,3.1168792265720278,5.416669755214828,4.528345036766333
75,arima212,6,7,0.02106245491417147,3.505902204332845,5.678561482815392,4.670928556716118
75,arima212,7,7,0.02441036936111929,3.852775497899344,5.155542805452635,4.545408870439585
75,arima212,8,7,0.022988283134119047,3.39614112603429,5.661589334741683,5.032552500474465
75,arima212,9,7,0.03149648446922804,4.54785538853859,5.357620779996845,4.104181457846501
75,arima212,0,8,0.011455283114502501,2.872966248524266,4.861251338099937,4.4039336870562895
75,arima212,1,8,0.0333899183727282,4.861207496113173,4.547934789833692,4.190335878175664
75,arima212,2,8,0.04799345851771708,5.379555920682664,5.0029844170266164,4.397161664618012
75,arima212,3,8,0.04554136813834797,5.0600142285403695,NA,4.8092273012354765
75,arima212,4,8,0.020445481593721948,3.334789160291509,5.4264039527299275,4.721859584796138
75,arima212,5,8,0.04433876521444047,5.364458293683442,5.066349726619636,4.3093610230777575
75,arima212,6,8,0.012975805609056867,2.7580210435463512,5.355884219028957,4.528345036766333
75,arima212,7,8,0.016775528770636816,3.225646126265089,5.716163011753424,4.670928556716118
75,arima212,8,8,0.02209216305122541,3.726719270431805,5.252840565318189,4.545408870439585
75,arima212,9,8,0.02149752338937283,3.3047751521190833,6.007448222044782,5.032552500474465
75,arima212,0,9,0.01244460715224005,2.629468262857377,5.258121303971561,4.727099647399969
75,arima212,1,9,0.018433627505645922,3.407527718703967,5.031514517728812,4.4039336870562895
75,arima212,2,9,0.02629753595490647,4.443684804252354,4.548680439727961,4.190335878175664
75,arima212,3,9,0.05103494580140844,5.53625378224038,NA,4.397161664618012
75,arima212,4,9,0.046509535022524084,5.1143138548559985,5.344257043194664,4.8092273012354765
75,arima212,5,9,0.022095804441484512,3.46671856415867,5.408500179323109,4.721859584796138
75,arima212,6,9,0.03594562571608084,4.930511827610061,5.06270969520852,4.3093610230777575
75,arima212,7,9,0.009144728678654013,2.4420283706179147,5.2105568923568475,4.528345036766333
75,arima212,8,9,0.017119798598843383,3.3027148231594854,5.872788574837758,4.670928556716118
75,arima212,9,9,0.022721146537558856,3.706923168186169,5.615110104882732,4.545408870439585
75,arima212,0,10,0.014417228678635707,3.363052322857891,4.6974631613706,4.108971004641175
75,arima212,1,10,0.02076382841191471,3.36660771495299,5.558831645818748,4.727099647399969
75,arima212,2,10,0.01025210355226247,2.662215068382044,4.931311843569201,4.4039336870562895
75,arima212,3,10,0.02863920409685805,4.597854128494141,NA,4.190335878175664
75,arima212,4,10,0.05266746866249328,5.613027839548996,5.045764398841434,4.397161664618012
75,arima212,5,10,0.05426471265645727,5.51820067754125,5.450554461960951,4.8092273012354765
75,arima212,6,10,0.02071442002734536,3.355591259569866,5.419434930191552,4.721859584796138
75,arima212,7,10,0.030086305215124676,4.669736776303887,4.974437479927016,4.3093610230777575
75,arima212,8,10,0.00944151352929401,2.545185609402558,5.351913912340958,4.528345036766333
75,arima212,9,10,0.024980851858700026,3.8225281358381604,6.048574362057424,4.670928556716118
75,arima212,0,11,0.031887801920487235,4.751938773796988,4.534829077566665,4.047962009604492
75,arima212,1,11,0.019145502339795617,3.652031230458039,4.782835074089236,4.108971004641175
75,arima212,2,11,0.014209912804217462,2.7906166485461887,5.394925317901827,4.727099647399969
75,arima212,3,11,0.012851878206768585,2.9195570049951454,NA,4.4039336870562895
75,arima212,4,11,0.029435547681375906,4.620585069846481,4.587105046324995,4.190335878175664
75,arima212,5,11,0.05985329166361897,5.969098658496994,5.191517752894526,4.397161664618012
75,arima212,6,11,0.06366436085132365,5.958782553371155,5.4766403999360955,4.8092273012354765
75,arima212,7,11,0.025622270613756326,3.7397880123469687,5.457328541259696,4.721859584796138
75,arima212,8,11,0.03686451866351881,5.123036876086737,5.130760695212515,4.3093610230777575
75,arima212,9,11,0.015042457804476772,2.9969995639405735,5.500606486602882,4.528345036766333
75,arima212,0,12,0.008295183222080116,2.3749295447017693,4.403617021796333,4.111118552934551
75,arima212,1,12,0.037239911471418585,5.01041387675865,4.771948856187925,4.047962009604492
75,arima212,2,12,0.012892720769658195,3.137041059249748,4.6646146054431386,4.108971004641175
75,arima212,3,12,0.016076490855287395,2.9657702948952007,NA,4.727099647399969
75,arima212,4,12,0.016189183265164386,3.195145999819007,4.822748629306965,4.4039336870562895
75,arima212,5,12,0.032346542579111515,4.805987992426047,4.694077071741101,4.190335878175664
75,arima212,6,12,0.0702289650064506,6.450496122762786,5.177119489424973,4.397161664618012
75,arima212,7,12,0.07056919770452486,6.2581138599748485,5.458710389172977,4.8092273012354765
75,arima212,8,12,0.023447448133889548,3.6079919266796607,5.47238076759393,4.721859584796138
75,arima212,9,12,0.0523791482659095,5.846582931786184,5.7394175604122335,4.3093610230777575
75,arima212,0,13,0.01977046246244052,3.701351556247333,4.229302860998741,3.942581851835944
75,arima212,1,13,0.016292395020389372,3.114417739771994,4.648628424600103,4.111118552934551
75,arima212,2,13,0.030500527836624713,4.614269483228532,4.639905146278751,4.047962009604492
75,arima212,3,13,0.012127389232277075,3.059936013137656,NA,4.108971004641175
75,arima212,4,13,0.01668092602315463,3.019727630291555,5.389492574683905,4.727099647399969
75,arima212,5,13,0.020401734132311167,3.551334227556312,5.132603435202033,4.4039336870562895
75,arima212,6,13,0.024661934825849552,4.390458181086439,4.745493145636092,4.190335878175664
75,arima212,7,13,0.07636265338228598,6.7233849190862225,5.136257232409405,4.397161664618012
75,arima212,8,13,0.06769973010138719,6.137104039298357,5.560267967035766,4.8092273012354765
75,arima212,9,13,0.025537288720752005,3.726716293565803,6.29606434831538,4.721859584796138
75,arima212,0,14,0.005798838442320986,1.9129969209953523,4.408127367284578,4.15779297336246
75,arima212,1,14,0.024040850496909294,3.9527645360230923,4.446835319831819,3.942581851835944
75,arima212,2,14,0.009627123580574382,2.4607039606077126,4.4470581812222205,4.111118552934551
75,arima212,3,14,0.030712026448240892,4.628766649948585,NA,4.047962009604492
75,arima212,4,14,0.01589945824112271,3.3536056985794196,4.509057227633485,4.108971004641175
75,arima212,5,14,0.01786067421536819,3.1240955964537136,5.510592468073293,4.727099647399969
75,arima212,6,14,0.013725316825455303,3.053898295892213,5.084550106697675,4.4039336870562895
75,arima212,7,14,0.02083446676424794,4.26725289868657,4.7402532890363585,4.190335878175664
75,arima212,8,14,0.0746176448614635,6.665529567088187,5.280724159265201,4.397161664618012
75,arima212,9,14,0.05771600578640346,5.678596237029669,5.986187290333095,4.8092273012354765
75,arima212,0,15,0.01708406735525725,3.0741043671229273,4.82040802118047,4.355436756058691
75,arima212,1,15,0.013594928664222294,2.7681885029961606,4.682913945575986,4.15779297336246
75,arima212,2,15,0.018948830824700114,3.581196898799918,4.503352737043777,3.942581851835944
75,arima212,3,15,0.011931787525132243,2.705239330290115,NA,4.111118552934551
75,arima212,4,15,0.03224766718034733,4.7001924219730045,4.6124691600857926,4.047962009604492
75,arima212,5,15,0.017802830511401524,3.5124006139797834,4.749223442154703,4.108971004641175
75,arima212,6,15,0.011685359665341677,2.5490993112043956,5.436365724116543,4.727099647399969
75,arima212,7,15,0.012041399280268816,3.0188739537012332,4.9056471347394,4.4039336870562895
75,arima212,8,15,0.0241332729464665,4.570966636542368,4.784975978799787,4.190335878175664
75,arima212,9,15,0.06421550352203031,6.194553673299621,5.83148106692901,4.397161664618012
75,arima212,0,16,0.02590623668617964,4.385337456350093,4.04186525202374,3.7844049020041597
75,arima212,1,16,0.02754715185938672,3.880584807601789,5.108504349104133,4.355436756058691
75,arima212,2,16,0.0063164097883215975,1.9308246305544439,4.640010837334126,4.15779297336246
75,arima212,3,16,0.02191842953709877,3.8124382044648195,NA,3.942581851835944
75,arima212,4,16,0.01523973266997558,3.0054160241476118,4.533788342048751,4.111118552934551
75,arima212,5,16,0.033753592624229056,4.7899213208070694,4.757158418791567,4.047962009604492
75,arima212,6,16,0.009366473922614471,2.8698677028492408,4.643485662181959,4.108971004641175
75,arima212,7,16,0.008326460795500812,2.2379113357509115,5.295109103868561,4.727099647399969
75,arima212,8,16,0.014498893883807651,3.3144302752149484,5.12468176856947,4.4039336870562895
75,arima212,9,16,0.03674851293308645,5.195113005198103,5.2957214521159015,4.190335878175664
75,arima212,0,17,0.021899583593468996,3.5037250304704917,4.5510681202885905,4.242637174306542
75,arima212,1,17,0.03208817271576603,4.70358996278245,4.350720052021976,3.7844049020041597
75,arima212,2,17,0.019842340122941504,3.297804013443778,4.9141475440075935,4.355436756058691
75,arima212,3,17,0.011541445170655806,2.562644154617513,NA,4.15779297336246
75,arima212,4,17,0.023837440549174027,3.930628734768449,4.507397673183704,3.942581851835944
75,arima212,5,17,0.02012261634983581,3.428050537442575,4.736884747257531,4.111118552934551
75,arima212,6,17,0.023954472603171406,4.2334082652609695,4.641033109899111,4.047962009604492
75,arima212,7,17,0.008619640384425642,2.9675309936677983,4.583017556924833,4.108971004641175
75,arima212,8,17,0.010561859803290385,2.5387082172168904,5.471621641017028,4.727099647399969
75,arima212,9,17,0.022177922932893335,3.8003280281184013,5.617898502980604,4.4039336870562895
75,arima212,0,18,0.01389287463486888,2.763889969256017,4.923857952276841,4.4507789312477515
75,arima212,1,18,0.03281561870327321,4.260561802117344,4.758000579946239,4.242637174306542
75,arima212,2,18,0.026625930861787217,4.367293858474274,4.206767379557949,3.7844049020041597
75,arima212,3,18,0.02481663253849864,3.6832051475717558,NA,4.355436756058691
75,arima212,4,18,0.013887613888846184,2.7914627901581843,4.643364311658791,4.15779297336246
75,arima212,5,18,0.027813798757105213,4.207892604431106,4.709943578754948,3.942581851835944
75,arima212,6,18,0.015246737832796509,3.060753011346875,4.675917029218107,4.111118552934551
75,arima212,7,18,0.01908555651842425,4.018694715738741,4.548442580765617,4.047962009604492
75,arima212,8,18,0.01163033505383082,3.344451724889102,4.740211804359071,4.108971004641175
75,arima212,9,18,0.01818701980562165,3.1745929618511273,5.814888499640972,4.727099647399969
75,arima212,0,19,0.019193200360333118,3.2567173118093553,4.739365723510409,4.381013936998307
75,arima212,1,19,0.024189545549428093,3.6227767248608265,5.44718316606834,4.4507789312477515
75,arima212,2,19,0.023057717918673393,3.5808534651537443,4.543920268653481,4.242637174306542
75,arima212,3,19,0.03006030444480612,4.588908180533212,NA,3.7844049020041597
75,arima212,4,19,0.02691388713238707,3.837340329080731,4.790507025475826,4.355436756058691
75,arima212,5,19,0.01961660196492565,3.307180707038269,4.828706022591417,4.15779297336246
75,arima212,6,19,0.016280056741205806,3.415622705783808,4.500798726905854,3.942581851835944
75,arima212,7,19,0.016971873655631353,3.2896142746525725,4.673061248071466,4.111118552934551
75,arima212,8,19,0.024848249589433324,4.489188507058595,4.7568531860710745,4.047962009604492
75,arima212,9,19,0.02176188087316311,3.9820349763620313,5.033421017528722,4.108971004641175
75,arima212,0,20,0.01611466699816322,3.0117415920309645,4.858092476350376,4.308202576426226
75,arima212,1,20,0.02791679949285686,3.9092418234530544,5.06010881472384,4.381013936998307
75,arima212,2,20,0.01664620924704774,3.0084467163836197,5.341504464578752,4.4507789312477515
75,arima212,3,20,0.02929403298816513,4.027599526160088,NA,4.242637174306542
75,arima212,4,20,0.03251933582752131,4.714009988624488,4.296950751931136,3.7844049020041597
75,arima212,5,20,0.0322420056337287,4.2002330318495105,5.185816195755559,4.355436756058691
75,arima212,6,20,0.010919419431862698,2.5216009261914136,4.5965966806297205,4.15779297336246
75,arima212,7,20,0.01280438090204139,3.2520491323633975,4.425323086109859,3.942581851835944
75,arima212,8,20,0.016477907652138746,3.3109820217117125,4.678088955605392,4.111118552934551
75,arima212,9,20,0.03792441287362114,5.153167220134244,5.10622733592897,4.047962009604492
75,arima212,0,21,0.01450299717881598,3.1842355917699687,4.326237433636492,3.9048399941889467
75,arima212,1,21,0.02594285716665734,3.780849438266601,5.21320259144011,4.308202576426226
75,arima212,2,21,0.019478785714613367,3.2709023546122507,5.008323999471788,4.381013936998307
75,arima212,3,21,0.023031521806103794,3.5336994906630745,NA,4.4507789312477515
75,arima212,4,21,0.031199168608499472,4.156216549285163,4.696136801178646,4.242637174306542
75,arima212,5,21,0.0357480119523893,4.905837981885195,4.411419240221659,3.7844049020041597
75,arima212,6,21,0.02739113451355102,3.8676438673180473,5.064260306757057,4.355436756058691
75,arima212,7,21,0.00846267863522221,2.3330271865228296,4.4727442093857395,4.15779297336246
75,arima212,8,21,0.014685155816128281,3.4990356543011325,4.606436299151289,3.942581851835944
